drug_class,i,j,x,y,scale,amplitude,power,p.value,coi_raw,coi,sig
Quinolones,34,53,34,3.6,11.579221626547461,0.6295484373614331,0.3963312349842222,0,5.090095584808175,4.2,1
Quinolones,34,54,34,3.6500000000000004,11.98756199535009,0.6200248748638403,0.38443084544992084,0,5.090095584808175,4.2,1
Quinolones,34,55,34,3.7,12.4103024561599,0.5963133999399141,0.35558967094789995,0,5.090095584808175,4.2,1
Quinolones,34,56,34,3.75,12.847950827124839,0.5614327307016218,0.31520671110307985,0.01,5.090095584808175,4.2,1
Quinolones,34,57,34,3.8000000000000003,13.301032834561163,0.5198564994680673,0.2702507800391927,0.02,5.090095584808175,4.2,1
Quinolones,34,58,34,3.85,13.770092744483621,0.47673012750901567,0.22727161447476232,0.03,5.090095584808175,4.2,1
Quinolones,34,59,34,3.9000000000000004,14.255694016406544,0.4368923066240794,0.1908748875873086,0.08,5.090095584808175,4.2,0
Quinolones,34,60,34,3.95,14.7584199802011,0.40382304204077124,0.16307304928306252,0.1,5.090095584808175,4.2,0
Quinolones,34,61,34,4,15.278874536821954,0.37882789391986743,0.14351057321176233,0.1,5.090095584808175,4.2,0
Quinolones,34,62,34,4.050000000000001,15.817682883744947,0.3609163203981609,0.1302605903297479,0.1,5.090095584808175,4.2,0
Quinolones,34,63,34,4.1,16.37549226598727,0.34754997832847356,0.1207909874361224,0.12,5.090095584808175,4.2,0
Quinolones,34,64,34,4.15,16.95297275361238,0.3358169308914356,0.11277301107334324,0.13,5.090095584808175,4.2,0
Quinolones,34,65,34,4.2,17.550818046653465,0.3233638202851816,0.10456416026942723,0.13,5.090095584808175,4.2,0
Quinolones,35,1,35,1,1.9098593171027443,0.4654288725401357,0.2166240353939819,0.39,5.02596524738846,4.2,0
Quinolones,35,2,35,1.05,1.977210360468118,0.4918556210232103,0.24192195193212784,0.38,5.02596524738846,4.2,0
Quinolones,35,3,35,1.0999999999999999,2.0469365332484086,0.5026405966882351,0.252647569439105,0.39,5.02596524738846,4.2,0
Quinolones,35,4,35,1.1500000000000001,2.119121594201547,0.4964585816199733,0.24647112326411572,0.46,5.02596524738846,4.2,0
Quinolones,35,5,35,1.2000000000000002,2.193852255831683,0.47506272662326554,0.2256845942267315,0.47,5.02596524738846,4.2,0
Quinolones,35,6,35,1.25,2.2712182885528214,0.44406232580393407,0.19719134919839928,0.54,5.02596524738846,4.2,0
Quinolones,35,7,35,1.3,2.3513126285257804,0.4126924763618178,0.17031508004564952,0.61,5.02596524738846,4.2,0
Quinolones,35,8,35,1.35,2.4342314892980115,0.39127474061027373,0.15309592263963698,0.67,5.02596524738846,4.2,0
Quinolones,35,9,35,1.4,2.5200744773803887,0.38577552975913354,0.14882275936094014,0.7,5.02596524738846,4.2,0
Quinolones,35,10,35,1.45,2.6089447118998073,0.39333677981668047,0.15471382235655579,0.71,5.02596524738846,4.2,0
Quinolones,35,11,35,1.5,2.7009489484713187,0.40451505878680255,0.16363243278529033,0.71,5.02596524738846,4.2,0
Quinolones,35,12,35,1.55,2.7961977074386084,0.4099815809269323,0.1680848966993468,0.71,5.02596524738846,4.2,0
Quinolones,35,13,35,1.6,2.8948054066368654,0.4055709873868476,0.1644878258099425,0.68,5.02596524738846,4.2,0
Quinolones,35,14,35,1.6500000000000001,2.996890498837522,0.3943157760891304,0.15548493127277319,0.71,5.02596524738846,4.2,0
Quinolones,35,15,35,1.7000000000000002,3.102575614039975,0.3859716475338287,0.14897411269997807,0.68,5.02596524738846,4.2,0
Quinolones,35,16,35,1.75,3.2119877067812097,0.3925784600852804,0.15411784732293013,0.68,5.02596524738846,4.2,0
Quinolones,35,17,35,1.8,3.3252582086402898,0.4199614702696179,0.17636763651101917,0.57,5.02596524738846,4.2,0
Quinolones,35,18,35,1.85,3.4425231861209054,0.4630813495872851,0.21444433633558135,0.49,5.02596524738846,4.2,0
Quinolones,35,19,35,1.9,3.563923504101635,0.5111108343291372,0.2612342849686268,0.43,5.02596524738846,4.2,0
Quinolones,35,20,35,1.9500000000000002,3.6896049950502747,0.5548989929668661,0.307912892395642,0.36,5.02596524738846,4.2,0
Quinolones,35,21,35,2,3.8197186342054885,0.5902305593864186,0.3483721132336045,0.3,5.02596524738846,4.2,0
Quinolones,35,22,35,2.0500000000000003,3.954420720936236,0.6174560361548445,0.3812519565840526,0.27,5.02596524738846,4.2,0
Quinolones,35,23,35,2.1,4.093873066496817,0.6396434312438375,0.40914371913338976,0.24,5.02596524738846,4.2,0
Quinolones,35,24,35,2.15,4.238243188403094,0.6606554017422754,0.43646555985124724,0.18,5.02596524738846,4.2,0
Quinolones,35,25,35,2.2,4.387704511663366,0.6838128253210232,0.4675999800735201,0.15,5.02596524738846,4.2,0
Quinolones,35,26,35,2.25,4.542436577105643,0.7111825058550575,0.505780556634279,0.11,5.02596524738846,4.2,0
Quinolones,35,27,35,2.3,4.702625257051561,0.7431974676380725,0.5523424759036438,0.1,5.02596524738846,4.2,0
Quinolones,35,28,35,2.35,4.868462978596023,0.7784069313501634,0.6059173507739779,0.06,5.02596524738846,4.2,0
Quinolones,35,29,35,2.4000000000000004,5.040148954760778,0.8134385968512623,0.6616823508473504,0.03,5.02596524738846,4.2,1
Quinolones,35,30,35,2.45,5.217889423799615,0.8433986740229634,0.7113213233436929,0.01,5.02596524738846,4.2,1
Quinolones,35,31,35,2.5,5.4018978969426374,0.8627988578806027,0.7444218691600727,0.01,5.02596524738846,4.2,1
Quinolones,35,32,35,2.55,5.592395414877217,0.866816376062414,0.7513706298099765,0.01,5.02596524738846,4.2,1
Quinolones,35,33,35,2.6,5.789610813273731,0.8524977657437226,0.726752440598039,0.01,5.02596524738846,4.2,1
Quinolones,35,34,35,2.65,5.993780997675044,0.819537704926993,0.6716420497970028,0,5.02596524738846,4.2,1
Quinolones,35,35,35,2.7,6.20515122807995,0.7704432420563424,0.5935827892302878,0.01,5.02596524738846,4.2,1
Quinolones,35,36,35,2.75,6.423975413562419,0.7100787092769393,0.5042117733684041,0.05,5.02596524738846,4.2,0
Quinolones,35,37,35,2.8,6.6505164172805795,0.6446961675164207,0.4156331484103607,0.11,5.02596524738846,4.2,0
Quinolones,35,38,35,2.85,6.885046372241811,0.5806456572383716,0.3371493792697804,0.14,5.02596524738846,4.2,0
Quinolones,35,39,35,2.9000000000000004,7.127847008203271,0.5231006201782122,0.27363425883083026,0.24,5.02596524738846,4.2,0
Quinolones,35,40,35,2.95,7.37920999010055,0.47524325082793983,0.22585614745750812,0.28,5.02596524738846,4.2,0
Quinolones,35,41,35,3,7.639437268410977,0.43822659486621324,0.19204254844803617,0.29,5.02596524738846,4.2,0
Quinolones,35,42,35,3.0500000000000003,7.9088414418724735,0.4118472230519237,0.169618135135581,0.29,5.02596524738846,4.2,0
Quinolones,35,43,35,3.1,8.187746132993635,0.3955422249306815,0.15645365170311382,0.28,5.02596524738846,4.2,0
Quinolones,35,44,35,3.15,8.476486376806186,0.3892684111468139,0.1515298959167649,0.28,5.02596524738846,4.2,0
Quinolones,35,45,35,3.2,8.775409023326732,0.3938269111711043,0.15509963596257287,0.23,5.02596524738846,4.2,0
Quinolones,35,46,35,3.25,9.084873154211285,0.4102648934085791,0.16831728276355276,0.16,5.02596524738846,4.2,0
Quinolones,35,47,35,3.3000000000000003,9.405250514103123,0.4385383185134504,0.19231585680460442,0.1,5.02596524738846,4.2,0
Quinolones,35,48,35,3.35,9.736925957192046,0.47640606473379093,0.226962738515137,0.05,5.02596524738846,4.2,0
Quinolones,35,49,35,3.400000000000001,10.080297909521558,0.5194123775902288,0.2697892179939344,0.01,5.02596524738846,4.2,1
Quinolones,35,50,35,3.45,10.43577884759923,0.5618145789632292,0.31563562113563043,0.01,5.02596524738846,4.2,1
Quinolones,35,51,35,3.5,10.803795793885275,0.5977779610765571,0.3573384907488458,0,5.02596524738846,4.2,1
Quinolones,35,52,35,3.5500000000000003,11.184790829754435,0.6223998351519218,0.38738155479713937,0,5.02596524738846,4.2,1
Quinolones,35,53,35,3.6,11.579221626547461,0.6324415852980517,0.39998235881431277,0,5.02596524738846,4.2,1
Quinolones,35,54,35,3.6500000000000004,11.98756199535009,0.6267464145652758,0.39281106817042855,0,5.02596524738846,4.2,1
Quinolones,35,55,35,3.7,12.4103024561599,0.6063264111892648,0.36763171690565344,0,5.02596524738846,4.2,1
Quinolones,35,56,35,3.75,12.847950827124839,0.5741213187247914,0.32961528861429357,0.01,5.02596524738846,4.2,1
Quinolones,35,57,35,3.8000000000000003,13.301032834561163,0.5344658308169375,0.2856537243108393,0.02,5.02596524738846,4.2,1
Quinolones,35,58,35,3.85,13.770092744483621,0.4923255901545797,0.2423844867210552,0.02,5.02596524738846,4.2,1
Quinolones,35,59,35,3.9000000000000004,14.255694016406544,0.4523759955394402,0.20464404134029962,0.04,5.02596524738846,4.2,1
Quinolones,35,60,35,3.95,14.7584199802011,0.4180518839379181,0.17476737766404254,0.07,5.02596524738846,4.2,0
Quinolones,35,61,35,4,15.278874536821954,0.3908312038620077,0.15274902991222625,0.09,5.02596524738846,4.2,0
Quinolones,35,62,35,4.050000000000001,15.817682883744947,0.3701098809827031,0.13698132400103064,0.09,5.02596524738846,4.2,0
Quinolones,35,63,35,4.1,16.37549226598727,0.3538088775028321,0.12518072179981402,0.1,5.02596524738846,4.2,0
Quinolones,35,64,35,4.15,16.95297275361238,0.3393809231658109,0.11517941100887806,0.12,5.02596524738846,4.2,0
Quinolones,35,65,35,4.2,17.550818046653465,0.32467044895961183,0.10541090042763593,0.12,5.02596524738846,4.2,0
Quinolones,36,1,36,1,1.9098593171027443,0.41033448798969807,0.1683743920337677,0.51,4.958851051529923,4.2,0
Quinolones,36,2,36,1.05,1.977210360468118,0.42001111497000176,0.17640933669834405,0.56,4.958851051529923,4.2,0
Quinolones,36,3,36,1.0999999999999999,2.0469365332484086,0.4107291188456892,0.16869840906775627,0.56,4.958851051529923,4.2,0
Quinolones,36,4,36,1.1500000000000001,2.119121594201547,0.38120177537680405,0.14531479355042737,0.65,4.958851051529923,4.2,0
Quinolones,36,5,36,1.2000000000000002,2.193852255831683,0.33367834293449017,0.11134123654350721,0.68,4.958851051529923,4.2,0
Quinolones,36,6,36,1.25,2.2712182885528214,0.27565038288011445,0.0759831335819537,0.8,4.958851051529923,4.2,0
Quinolones,36,7,36,1.3,2.3513126285257804,0.2223242140287752,0.04942805614351265,0.88,4.958851051529923,4.2,0
Quinolones,36,8,36,1.35,2.4342314892980115,0.196441607580952,0.038589305188988746,0.93,4.958851051529923,4.2,0
Quinolones,36,9,36,1.4,2.5200744773803887,0.2093880534909243,0.04384335694471817,0.9,4.958851051529923,4.2,0
Quinolones,36,10,36,1.45,2.6089447118998073,0.242241046932077,0.05868072481874873,0.86,4.958851051529923,4.2,0
Quinolones,36,11,36,1.5,2.7009489484713187,0.2697815007833799,0.07278205816493283,0.82,4.958851051529923,4.2,0
Quinolones,36,12,36,1.55,2.7961977074386084,0.2778406227051938,0.07719541162520983,0.84,4.958851051529923,4.2,0
Quinolones,36,13,36,1.6,2.8948054066368654,0.2628215220525625,0.06907515245402558,0.88,4.958851051529923,4.2,0
Quinolones,36,14,36,1.6500000000000001,2.996890498837522,0.23127031953130167,0.05348596069611037,0.93,4.958851051529923,4.2,0
Quinolones,36,15,36,1.7000000000000002,3.102575614039975,0.20273587976813628,0.04110183694536022,0.97,4.958851051529923,4.2,0
Quinolones,36,16,36,1.75,3.2119877067812097,0.20679174997223024,0.04276282785657738,0.91,4.958851051529923,4.2,0
Quinolones,36,17,36,1.8,3.3252582086402898,0.2526239406428386,0.06381885538591645,0.86,4.958851051529923,4.2,0
Quinolones,36,18,36,1.85,3.4425231861209054,0.31881208430360874,0.10164114509801134,0.76,4.958851051529923,4.2,0
Quinolones,36,19,36,1.9,3.563923504101635,0.3844368388201184,0.1477916830420057,0.56,4.958851051529923,4.2,0
Quinolones,36,20,36,1.9500000000000002,3.6896049950502747,0.4394572484465546,0.1931226732122168,0.47,4.958851051529923,4.2,0
Quinolones,36,21,36,2,3.8197186342054885,0.48184897892515244,0.23217843849121203,0.46,4.958851051529923,4.2,0
Quinolones,36,22,36,2.0500000000000003,3.954420720936236,0.5142141973853843,0.264416240792695,0.42,4.958851051529923,4.2,0
Quinolones,36,23,36,2.1,4.093873066496817,0.540956777610784,0.29263423524304316,0.37,4.958851051529923,4.2,0
Quinolones,36,24,36,2.15,4.238243188403094,0.5663098314956378,0.32070682524861766,0.3,4.958851051529923,4.2,0
Quinolones,36,25,36,2.2,4.387704511663366,0.5934129111600244,0.35213888313141506,0.27,4.958851051529923,4.2,0
Quinolones,36,26,36,2.25,4.542436577105643,0.6240508798949032,0.38943950069760286,0.21,4.958851051529923,4.2,0
Quinolones,36,27,36,2.3,4.702625257051561,0.6584756460845428,0.43359017648645615,0.16,4.958851051529923,4.2,0
Quinolones,36,28,36,2.35,4.868462978596023,0.6951552500142334,0.4832408216223514,0.13,4.958851051529923,4.2,0
Quinolones,36,29,36,2.4000000000000004,5.040148954760778,0.7307443431508199,0.5339872950469233,0.06,4.958851051529923,4.2,0
Quinolones,36,30,36,2.45,5.217889423799615,0.7605743287279101,0.578473309519911,0.03,4.958851051529923,4.2,1
Quinolones,36,31,36,2.5,5.4018978969426374,0.7796388651427145,0.6078367600410198,0.02,4.958851051529923,4.2,1
Quinolones,36,32,36,2.55,5.592395414877217,0.7837662087462717,0.6142894699725043,0.02,4.958851051529923,4.2,1
Quinolones,36,33,36,2.6,5.789610813273731,0.7706136782297612,0.593845441074802,0.01,4.958851051529923,4.2,1
Quinolones,36,34,36,2.65,5.993780997675044,0.7402479002913799,0.5479669538857966,0.02,4.958851051529923,4.2,1
Quinolones,36,35,36,2.7,6.20515122807995,0.6952384209539465,0.4833564619705369,0.04,4.958851051529923,4.2,1
Quinolones,36,36,36,2.75,6.423975413562419,0.6402684926577094,0.4099437426901751,0.09,4.958851051529923,4.2,0
Quinolones,36,37,36,2.8,6.6505164172805795,0.5812677864288035,0.3378722395398412,0.15,4.958851051529923,4.2,0
Quinolones,36,38,36,2.85,6.885046372241811,0.5241440859368497,0.2747270228225756,0.22,4.958851051529923,4.2,0
Quinolones,36,39,36,2.9000000000000004,7.127847008203271,0.4734397199004361,0.22414516837940338,0.27,4.958851051529923,4.2,0
Quinolones,36,40,36,2.95,7.37920999010055,0.4315060365137828,0.186197459547834,0.33,4.958851051529923,4.2,0
Quinolones,36,41,36,3,7.639437268410977,0.3986816869350055,0.15894708749734174,0.33,4.958851051529923,4.2,0
Quinolones,36,42,36,3.0500000000000003,7.9088414418724735,0.374360611064967,0.14014586711693547,0.36,4.958851051529923,4.2,0
Quinolones,36,43,36,3.1,8.187746132993635,0.3583013482113553,0.12837985613007488,0.36,4.958851051529923,4.2,0
Quinolones,36,44,36,3.15,8.476486376806186,0.351520058626895,0.12356635161705568,0.36,4.958851051529923,4.2,0
Quinolones,36,45,36,3.2,8.775409023326732,0.35626284428889776,0.1269232142208154,0.31,4.958851051529923,4.2,0
Quinolones,36,46,36,3.25,9.084873154211285,0.3747338254241436,0.14042543991701253,0.23,4.958851051529923,4.2,0
Quinolones,36,47,36,3.3000000000000003,9.405250514103123,0.4071348455682779,0.16575878247590548,0.18,4.958851051529923,4.2,0
Quinolones,36,48,36,3.35,9.736925957192046,0.45057952930391126,0.20302191222773422,0.05,4.958851051529923,4.2,0
Quinolones,36,49,36,3.400000000000001,10.080297909521558,0.499681562078884,0.24968166348159362,0.03,4.958851051529923,4.2,1
Quinolones,36,50,36,3.45,10.43577884759923,0.5480024617487489,0.300306698082689,0.01,4.958851051529923,4.2,1
Quinolones,36,51,36,3.5,10.803795793885275,0.5893730820667694,0.3473606298648829,0,4.958851051529923,4.2,1
Quinolones,36,52,36,3.5500000000000003,11.184790829754435,0.6188127775932013,0.38292925371261294,0,4.958851051529923,4.2,1
Quinolones,36,53,36,3.6,11.579221626547461,0.6331184005700838,0.4008389091404211,0,4.958851051529923,4.2,1
Quinolones,36,54,36,3.6500000000000004,11.98756199535009,0.6311775100347845,0.3983850491737105,0,4.958851051529923,4.2,1
Quinolones,36,55,36,3.7,12.4103024561599,0.6139985081523716,0.37699416801333796,0,4.958851051529923,4.2,1
Quinolones,36,56,36,3.75,12.847950827124839,0.5844492080426777,0.3415808767817132,0.01,4.958851051529923,4.2,1
Quinolones,36,57,36,3.8000000000000003,13.301032834561163,0.5467296848777242,0.29891334832649563,0.02,4.958851051529923,4.2,1
Quinolones,36,58,36,3.85,13.770092744483621,0.5056369218242146,0.2556686967118669,0.02,4.958851051529923,4.2,1
Quinolones,36,59,36,3.9000000000000004,14.255694016406544,0.4657017420281363,0.21687811252804082,0.03,4.958851051529923,4.2,1
Quinolones,36,60,36,3.95,14.7584199802011,0.43032592470385456,0.1851804014722275,0.05,4.958851051529923,4.2,0
Quinolones,36,61,36,4,15.278874536821954,0.4011444820270764,0.16091689546077145,0.09,4.958851051529923,4.2,0
Quinolones,36,62,36,4.050000000000001,15.817682883744947,0.3778960719253255,0.14280544117659075,0.08,4.958851051529923,4.2,0
Quinolones,36,63,36,4.1,16.37549226598727,0.3589159478007393,0.12882065758570302,0.09,4.958851051529923,4.2,0
Quinolones,36,64,36,4.15,16.95297275361238,0.3420000138276471,0.11696400945811085,0.12,4.958851051529923,4.2,0
Quinolones,36,65,36,4.2,17.550818046653465,0.32519242849767616,0.10575011555221621,0.12,4.958851051529923,4.2,0
Quinolones,37,1,37,1,1.9098593171027443,0.37733090900139776,0.1423786148878211,0.57,4.888461723638525,4.2,0
Quinolones,37,2,37,1.05,1.977210360468118,0.378875700480718,0.14354679641475473,0.64,4.888461723638525,4.2,0
Quinolones,37,3,37,1.0999999999999999,2.0469365332484086,0.360064429974593,0.1296463937329286,0.72,4.888461723638525,4.2,0
Quinolones,37,4,37,1.1500000000000001,2.119121594201547,0.3190627187743299,0.10180101851166715,0.75,4.888461723638525,4.2,0
Quinolones,37,5,37,1.2000000000000002,2.193852255831683,0.2566636967464164,0.06587625322753639,0.87,4.888461723638525,4.2,0
Quinolones,37,6,37,1.25,2.2712182885528214,0.17678294122264945,0.031252208307330734,0.97,4.888461723638525,4.2,0
Quinolones,37,7,37,1.3,2.3513126285257804,0.08698741392527304,0.007566810181406785,0.99,4.888461723638525,4.2,0
Quinolones,37,8,37,1.35,2.4342314892980115,0.025784969969619195,6.648646763341637e-4,1,4.888461723638525,4.2,0
Quinolones,37,9,37,1.4,2.5200744773803887,0.09872616947898262,0.0097468565399928,0.98,4.888461723638525,4.2,0
Quinolones,37,10,37,1.45,2.6089447118998073,0.16549959509766554,0.02739011597749124,0.9,4.888461723638525,4.2,0
Quinolones,37,11,37,1.5,2.7009489484713187,0.20687553588254623,0.04279748734669068,0.88,4.888461723638525,4.2,0
Quinolones,37,12,37,1.55,2.7961977074386084,0.21676506168265286,0.046987091966284304,0.89,4.888461723638525,4.2,0
Quinolones,37,13,37,1.6,2.8948054066368654,0.19353899699080668,0.03745734335620747,0.95,4.888461723638525,4.2,0
Quinolones,37,14,37,1.6500000000000001,2.996890498837522,0.14057231773237971,0.019760576512653116,0.98,4.888461723638525,4.2,0
Quinolones,37,15,37,1.7000000000000002,3.102575614039975,0.06888283510410813,0.004744844971979752,1,4.888461723638525,4.2,0
Quinolones,37,16,37,1.75,3.2119877067812097,0.05179993444085943,0.002683233208077336,0.99,4.888461723638525,4.2,0
Quinolones,37,17,37,1.8,3.3252582086402898,0.13319381069685018,0.01774059120794836,0.95,4.888461723638525,4.2,0
Quinolones,37,18,37,1.85,3.4425231861209054,0.21526479326787698,0.046338931220661815,0.87,4.888461723638525,4.2,0
Quinolones,37,19,37,1.9,3.563923504101635,0.28340803268861203,0.08032011299242937,0.79,4.888461723638525,4.2,0
Quinolones,37,20,37,1.9500000000000002,3.6896049950502747,0.33505092356060767,0.11225912137881615,0.68,4.888461723638525,4.2,0
Quinolones,37,21,37,2,3.8197186342054885,0.3728380653692253,0.13900822298826673,0.61,4.888461723638525,4.2,0
Quinolones,37,22,37,2.0500000000000003,3.954420720936236,0.402091213730808,0.16167734415951432,0.56,4.888461723638525,4.2,0
Quinolones,37,23,37,2.1,4.093873066496817,0.42827817635622284,0.18342219634301188,0.53,4.888461723638525,4.2,0
Quinolones,37,24,37,2.15,4.238243188403094,0.4554924244199568,0.20747334870397002,0.51,4.888461723638525,4.2,0
Quinolones,37,25,37,2.2,4.387704511663366,0.48622541442600575,0.23641515363374105,0.41,4.888461723638525,4.2,0
Quinolones,37,26,37,2.25,4.542436577105643,0.5215594323442434,0.27202424146724946,0.37,4.888461723638525,4.2,0
Quinolones,37,27,37,2.3,4.702625257051561,0.5610167819306191,0.31473982960778785,0.29,4.888461723638525,4.2,0
Quinolones,37,28,37,2.35,4.868462978596023,0.6022708095233729,0.36273012800393895,0.21,4.888461723638525,4.2,0
Quinolones,37,29,37,2.4000000000000004,5.040148954760778,0.641319729641841,0.41129099562788407,0.15,4.888461723638525,4.2,0
Quinolones,37,30,37,2.45,5.217889423799615,0.6732850674255124,0.4533127820181769,0.11,4.888461723638525,4.2,0
Quinolones,37,31,37,2.5,5.4018978969426374,0.6935059936454339,0.4809505632221406,0.06,4.888461723638525,4.2,0
Quinolones,37,32,37,2.55,5.592395414877217,0.6985222553261042,0.48793334118586723,0.05,4.888461723638525,4.2,0
Quinolones,37,33,37,2.6,5.789610813273731,0.6867281769660035,0.4715955890390507,0.08,4.888461723638525,4.2,0
Quinolones,37,34,37,2.65,5.993780997675044,0.6586831621885718,0.4338635081507364,0.09,4.888461723638525,4.2,0
Quinolones,37,35,37,2.7,6.20515122807995,0.6171381135966323,0.38085945125360987,0.1,4.888461723638525,4.2,0
Quinolones,37,36,37,2.75,6.423975413562419,0.5667518153495097,0.32120762020196475,0.16,4.888461723638525,4.2,0
Quinolones,37,37,37,2.8,6.6505164172805795,0.5133449292640774,0.2635230164011407,0.2,4.888461723638525,4.2,0
Quinolones,37,38,37,2.85,6.885046372241811,0.46260505098283056,0.21400343319482723,0.29,4.888461723638525,4.2,0
Quinolones,37,39,37,2.9000000000000004,7.127847008203271,0.4185615786013467,0.17519379508125127,0.36,4.888461723638525,4.2,0
Quinolones,37,40,37,2.95,7.37920999010055,0.3826621338599623,0.1464303086902597,0.37,4.888461723638525,4.2,0
Quinolones,37,41,37,3,7.639437268410977,0.35421431572436374,0.12546778146407922,0.42,4.888461723638525,4.2,0
Quinolones,37,42,37,3.0500000000000003,7.9088414418724735,0.3320032468392005,0.11022615591177111,0.47,4.888461723638525,4.2,0
Quinolones,37,43,37,3.1,8.187746132993635,0.31605581245314446,0.09989127658541722,0.44,4.888461723638525,4.2,0
Quinolones,37,44,37,3.15,8.476486376806186,0.30862786650209756,0.09525115998163655,0.48,4.888461723638525,4.2,0
Quinolones,37,45,37,3.2,8.775409023326732,0.3137616627971352,0.09844638104122318,0.42,4.888461723638525,4.2,0
Quinolones,37,46,37,3.25,9.084873154211285,0.3350061869369796,0.11222914528605452,0.32,4.888461723638525,4.2,0
Quinolones,37,47,37,3.3000000000000003,9.405250514103123,0.37254730080528564,0.13879149133730395,0.24,4.888461723638525,4.2,0
Quinolones,37,48,37,3.35,9.736925957192046,0.4224100591062392,0.1784302580341365,0.15,4.888461723638525,4.2,0
Quinolones,37,49,37,3.400000000000001,10.080297909521558,0.478065331309389,0.2285464609999559,0.03,4.888461723638525,4.2,1
Quinolones,37,50,37,3.45,10.43577884759923,0.5324235635310438,0.2834748510030954,0.02,4.888461723638525,4.2,1
Quinolones,37,51,37,3.5,10.803795793885275,0.5791163090476023,0.3353756994049179,0,4.888461723638525,4.2,1
Quinolones,37,52,37,3.5500000000000003,11.184790829754435,0.6132045688701816,0.3760198432832653,0,4.888461723638525,4.2,1
Quinolones,37,53,37,3.6,11.579221626547461,0.6315979109140422,0.3989159210709823,0,4.888461723638525,4.2,1
Quinolones,37,54,37,3.6500000000000004,11.98756199535009,0.6332687189071253,0.40102927034627167,0,4.888461723638525,4.2,1
Quinolones,37,55,37,3.7,12.4103024561599,0.6192375988994269,0.3834552038907275,0.01,4.888461723638525,4.2,1
Quinolones,37,56,37,3.75,12.847950827124839,0.5923035882249186,0.35082354062411397,0.01,4.888461723638525,4.2,1
Quinolones,37,57,37,3.8000000000000003,13.301032834561163,0.5565330107198259,0.3097289920208738,0.01,4.888461723638525,4.2,1
Quinolones,37,58,37,3.85,13.770092744483621,0.5165601107794747,0.2668343480485032,0.02,4.888461723638525,4.2,1
Quinolones,37,59,37,3.9000000000000004,14.255694016406544,0.47678194575137645,0.22732102379446847,0.03,4.888461723638525,4.2,1
Quinolones,37,60,37,3.95,14.7584199802011,0.4405716398453945,0.19410336983606,0.03,4.888461723638525,4.2,1
Quinolones,37,61,37,4,15.278874536821954,0.40970387705481964,0.16785726687375077,0.04,4.888461723638525,4.2,1
Quinolones,37,62,37,4.050000000000001,15.817682883744947,0.3842203829953596,0.14762530270910082,0.07,4.888461723638525,4.2,0
Quinolones,37,63,37,4.1,16.37549226598727,0.36282949559620414,0.13164524287459592,0.07,4.888461723638525,4.2,0
Quinolones,37,64,37,4.15,16.95297275361238,0.34364813281562995,0.11809403918766886,0.1,4.888461723638525,4.2,0
Quinolones,37,65,37,4.2,17.550818046653465,0.324919000535636,0.10557235690907661,0.13,4.888461723638525,4.2,0
Quinolones,38,1,38,1,1.9098593171027443,0.37393560842692747,0.13982783924961642,0.66,4.814461142194748,4.2,0
Quinolones,38,2,38,1.05,1.977210360468118,0.37872008813767344,0.1434289051590071,0.73,4.814461142194748,4.2,0
Quinolones,38,3,38,1.0999999999999999,2.0469365332484086,0.3654089144917743,0.13352367479005683,0.78,4.814461142194748,4.2,0
Quinolones,38,4,38,1.1500000000000001,2.119121594201547,0.3328829314287761,0.11081104603661528,0.82,4.814461142194748,4.2,0
Quinolones,38,5,38,1.2000000000000002,2.193852255831683,0.28293776518508545,0.08005377896793055,0.89,4.814461142194748,4.2,0
Quinolones,38,6,38,1.25,2.2712182885528214,0.22157261956719992,0.04909442574187112,0.95,4.814461142194748,4.2,0
Quinolones,38,7,38,1.3,2.3513126285257804,0.1619856958730446,0.026239365667474496,0.98,4.814461142194748,4.2,0
Quinolones,38,8,38,1.35,2.4342314892980115,0.1302709917356193,0.01697053128778179,0.98,4.814461142194748,4.2,0
Quinolones,38,9,38,1.4,2.5200744773803887,0.14652908700062497,0.021470773337236723,0.98,4.814461142194748,4.2,0
Quinolones,38,10,38,1.45,2.6089447118998073,0.18510666934767286,0.03426447903698869,0.94,4.814461142194748,4.2,0
Quinolones,38,11,38,1.5,2.7009489484713187,0.2155819980956464,0.046475597902911295,0.93,4.814461142194748,4.2,0
Quinolones,38,12,38,1.55,2.7961977074386084,0.2237039414710817,0.050043453429697134,0.9,4.814461142194748,4.2,0
Quinolones,38,13,38,1.6,2.8948054066368654,0.2049705858176769,0.04201294105044165,0.93,4.814461142194748,4.2,0
Quinolones,38,14,38,1.6500000000000001,2.996890498837522,0.16243349122239392,0.02638463907069552,0.97,4.814461142194748,4.2,0
Quinolones,38,15,38,1.7000000000000002,3.102575614039975,0.10915963259733201,0.01191582538878451,0.99,4.814461142194748,4.2,0
Quinolones,38,16,38,1.75,3.2119877067812097,0.08265844531340875,0.006832418581629786,1,4.814461142194748,4.2,0
Quinolones,38,17,38,1.8,3.3252582086402898,0.11811427572715714,0.013950982130550904,0.98,4.814461142194748,4.2,0
Quinolones,38,18,38,1.85,3.4425231861209054,0.17242114806918313,0.029729052301495175,0.91,4.814461142194748,4.2,0
Quinolones,38,19,38,1.9,3.563923504101635,0.21836930224217008,0.047685152161732226,0.85,4.814461142194748,4.2,0
Quinolones,38,20,38,1.9500000000000002,3.6896049950502747,0.2511574872856865,0.06308008341965976,0.79,4.814461142194748,4.2,0
